gene,before_wash,plate,color,position,ratio,source
SPAPYUG7.04c,0.543859649122807,4,green,H5_,0.04032258064516126,protein-coding
SPBC1105.02c,0.5570175438596492,4,green,H6_,0.06299212598425195,protein-coding
SPBC119.03,0.543859649122807,4,green,H7_,0.05645161290322578,protein-coding
SPBC1289.13c,0.5219298245614036,4,green,H8_,0.08403361344537813,protein-coding
SPBC12C2.01c,0.5350877192982456,4,green,H9_,0.1065573770491803,protein-coding
SPBC15D4.12c,0.5877192982456141,4,green,H10_,0.08955223880597013,protein-coding
SPBC1604.20c,0.03508771929824561,4,green,H11_,0.5,protein-coding
SPBC1683.11c,0.02631578947368421,4,green,H12_,0.49999999999999944,protein-coding
SPBC16A3.13,0.611353711790393,5,red,A1_,0.04194139194139195,protein-coding
SPBC16D10.11c,0.5109170305676856,5,red,A2_,0.08364380159251955,protein-coding
SPBC1709.16c,0.5720524017467249,5,red,A3_,0.037352384680628944,protein-coding
SPBC1711.11,0.5633187772925764,5,red,A4_,0.030345193135890826,protein-coding
SPBC20F10.03,0.5676855895196506,5,red,A5_,0.03011176857330705,protein-coding
SPBC23E6.03c,0.5589519650655022,5,red,A6_,0.022936698717948737,protein-coding
SPBC25B2.10,0.4934497816593886,5,red,A7_,0.02598139323803043,protein-coding
SPBC27B12.08,0.5807860262008734,5,red,A8_,0.029432555748345236,protein-coding
SPBC29A3.10c,0.004366812227074232,5,red,A9_,1.9572649572649614,protein-coding
SPBC2A9.05c,0.5764192139737991,5,red,A10_,0.014827764827764846,protein-coding
SPBC317.01,0.4759825327510917,5,red,A11_,0.017956559240962934,protein-coding
SPBC337.15c,0.6157205240174672,5,red,A12_,0.06246590289143483,protein-coding
SPBC3E7.07c,0.5545851528384279,5,red,B1_,0.03852883774143616,protein-coding
SPBC405.06,0.4585152838427947,5,red,B2_,0.04660154660154659,protein-coding
SPBC409.16c,0.48034934497816595,5,red,B3_,0.03558663558663561,protein-coding
SPBC646.06c,0.48034934497816595,5,red,B4_,0.03558663558663561,protein-coding
empty,0.013100436681222696,5,red,B5_,0.9786324786324803,protein-coding
SPBC6B1.03c,0.4737991266375545,5,red,B6_,0.018039308361889033,protein-coding
SPBC725.15,0.47161572052401746,5,red,B7_,0.01812282367837926,protein-coding
SPBC83.18c,0.48034934497816595,5,red,B8_,0.008896658896658893,protein-coding
SPBC839.05c,0.35371179039301315,5,red,B9_,0.024163764904505673,protein-coding
SPBP4H10.19c,0.4759825327510917,5,red,B10_,0.008978279620481453,protein-coding
SPBPB2B2.08,0.48908296943231433,5,red,B11_,0.008737789987789986,protein-coding
SPBPB2B2.09c,0.5589519650655022,5,red,B12_,0.007645566239316237,protein-coding
SPCC1235.08c,0.5458515283842794,5,red,C1_,0.031316239316239336,protein-coding
SPCC1281.04,0.4541484716157205,5,red,C2_,0.037639710716633815,protein-coding
SPCC1393.08,0.1091703056768559,5,red,C3_,0.15658119658119665,protein-coding
SPCC162.04c,0.5065502183406113,5,red,C4_,0.016872973769525516,protein-coding
SPCC162.05,0.008733624454148464,5,red,C5_,0.9786324786324807,protein-coding
SPCC1682.11c,0.5021834061135371,5,red,C6_,0.01701969528056487,protein-coding
SPCC1739.05,0.46288209606986896,5,red,C7_,0.009232381873891306,protein-coding
SPCC1919.13c,0.4541484716157205,5,red,C8_,0.009409927679158447,protein-coding
SPCC24B10.12,0.43231441048034935,5,red,C9_,0.009885176551843216,protein-coding
SPCC330.12c,0.4061135371179039,5,red,C10_,0.0,protein-coding
SPCC569.03,0.4759825327510917,5,red,C11_,0.0,protein-coding
SPCC663.12,0.5327510917030568,5,red,C12_,0.02406473308112654,protein-coding
SPCC777.15,0.5371179039301309,5,red,D1_,0.039781808074491,protein-coding
SPCC794.10,0.4759825327510917,5,red,D2_,0.026934838861444387,protein-coding
SPAC10F6.08c,0.4541484716157205,5,red,D3_,0.018819855358316925,protein-coding
SPAC14C4.08,0.48908296943231433,5,red,D4_,0.01747557997558,protein-coding
SPAC14C4.09,0.1353711790393013,5,red,D5_,0.06313757926661162,protein-coding
SPAC1565.03,0.5327510917030568,5,red,D6_,0.008021577693708839,protein-coding
SPAC1610.01,0.02620087336244542,5,red,D7_,0.4893162393162396,protein-coding
SPAC16E8.17c,0.4759825327510917,5,red,D8_,0.0,protein-coding
SPAC17G8.14c,0.3668122270742358,5,red,D9_,0.011650386650386648,protein-coding
SPAC1805.03c,0.42358078602620086,5,red,D10_,0.0,protein-coding
SPAC1B3.02c,0.48908296943231433,5,red,D11_,0.0,protein-coding
SPAC23H4.10c,0.1353711790393013,5,red,D12_,0.4419630548662807,protein-coding
SPAC25B8.09,0.5327510917030568,5,red,E1_,0.04010788846854419,protein-coding
SPAC25G10.05c,0.445414847161572,5,red,E2_,0.028783308195072927,protein-coding
SPAC29B12.06c,0.35371179039301315,5,red,E3_,0.04832752980901131,protein-coding
SPAC2G11.04,0.4759825327510917,5,red,E4_,0.026934838861444387,protein-coding
SPAC3A11.04,0.44104803493449773,5,red,E5_,0.029068291444529097,protein-coding
SPAC3C7.14c,0.4585152838427947,5,red,E6_,0.009320309320309318,protein-coding
SPAC56F8.14c,0.4672489082969432,5,red,E7_,0.009146097931144659,protein-coding
SPAC589.10c,0.4279475982532751,5,red,E8_,0.009986045700331412,protein-coding
SPAC5H10.02c,0.46288209606986896,5,red,E9_,0.0,protein-coding
SPAC607.07c,0.4192139737991266,5,red,E10_,0.0,protein-coding
SPAC6B12.05c,0.4672489082969432,5,red,E11_,0.0,protein-coding
SPAC6F12.03c,0.5764192139737991,5,red,E12_,0.007413882413882411,protein-coding
SPAC6G9.03c,0.5458515283842794,5,red,F1_,0.039145299145299135,protein-coding
SPAC7D4.05,0.48908296943231433,5,red,F2_,0.03495115995115997,protein-coding
SPAP8A3.07c,0.05240174672489081,5,red,F3_,0.24465811965811993,protein-coding
SPAPB24D3.03,0.48034934497816595,5,red,F4_,0.026689976689976712,protein-coding
SPAPB8E5.08,0.34497816593886466,5,red,F5_,0.049551011576328054,protein-coding
SPBC1271.03c,0.4759825327510917,5,red,F6_,0.017956559240962934,protein-coding
SPBC1347.13c,0.4672489082969432,5,red,F7_,0.018292195862289345,protein-coding
SPBC13G1.04c,0.4585152838427947,5,red,F8_,0.009320309320309318,protein-coding
SPBC146.02,0.42358078602620086,5,red,F9_,0.010088994625077096,protein-coding
SPBC1683.10c,0.4061135371179039,5,red,F10_,0.0,protein-coding
SPBC1711.12,0.5283842794759825,5,red,F11_,0.0,protein-coding
SPBC18A7.01,0.5633187772925764,5,red,G1_,0.0379314914198635,protein-coding
SPBC1921.04c,0.4847161572052402,5,red,G2_,0.035266035266035285,protein-coding
SPBC1921.06c,0.32751091703056767,5,red,G3_,0.07829059829059831,protein-coding
SPBC1E8.02,0.5109170305676856,5,red,G4_,0.025093140477755883,protein-coding
SPBC24C6.10c,0.4541484716157205,5,red,G5_,0.037639710716633815,protein-coding
SPBC2F12.09c,0.5109170305676856,5,red,G6_,0.025093140477755883,protein-coding
SPBC2G2.07c,0.008733624454148464,5,red,G7_,0.9786324786324807,protein-coding
SPBC2G5.01,0.445414847161572,5,red,G8_,0.019188872130048627,protein-coding
SPBC2G5.03,0.37117903930131,5,red,G9_,0.011513323278029158,protein-coding
SPBC530.03c,0.43231441048034935,5,red,G10_,0.0,protein-coding
SPCC1183.09c,0.4847161572052402,5,red,G11_,0.0,protein-coding
SPCC1235.03,0.5545851528384279,5,red,G12_,0.0,protein-coding
SPCC126.10,0.6157205240174672,5,red,H1_,0.04164393526095655,protein-coding
SPCC1393.10,0.021834061135371174,5,red,H2_,0.9786324786324785,protein-coding
SPCC1442.13c,0.5851528384279475,5,red,H3_,0.04381936471488712,protein-coding
SPCC16A11.15c,0.5851528384279475,5,red,H4_,0.04381936471488712,protein-coding
SPCC1795.06,0.01746724890829693,5,red,H5_,1.223290598290599,protein-coding
SPCC18B5.09c,0.5720524017467249,5,red,H6_,0.037352384680628944,protein-coding
SPCC285.10c,0.5676855895196506,5,red,H7_,0.022583826429980296,protein-coding
SPCC338.14,0.519650655021834,5,red,H8_,0.02467140702434822,protein-coding
SPCC663.09c,0.5545851528384279,5,red,H9_,0.015411535096574489,protein-coding
SPCP20C8.02c,0.5371179039301309,5,red,H10_,0.015912723229796425,protein-coding
SPCPB1C11.01,0.5502183406113537,5,red,H11_,0.0077669244335910985,protein-coding
SPAC1093.02,0.593886462882096,5,red,H12_,0.0,protein-coding
SPAC13D6.01,0.4666666666666666,5,blue,A1_,0.40062111801242234,protein-coding
SPAC13D6.02c,0.4711111111111111,5,blue,A2_,0.0553732567678425,protein-coding
SPAC14C4.10c,0.47555555555555556,5,blue,A3_,0.054855749695245835,protein-coding
SPAC167.06c,0.52,5,blue,A4_,0.008361204013377905,protein-coding
SPAC1783.06c,0.5377777777777777,5,blue,A5_,0.008084800574919133,protein-coding
SPAC17G8.08c,0.528888888888889,5,blue,A6_,0.016441359152356578,protein-coding
SPAC18B11.03c,0.5377777777777777,5,blue,A7_,0.01616960114983829,protein-coding
SPAC18G6.01c,0.528888888888889,5,blue,A8_,0.016441359152356578,protein-coding
SPAC19G12.04,0.528888888888889,5,blue,A9_,0.016441359152356578,protein-coding
SPAC1A6.07,0.52,5,blue,A10_,0.016722408026755835,protein-coding
SPAC1B3.06c,0.5244444444444445,5,blue,A11_,0.024871039056742802,protein-coding
SPAC20H4.03c,0.568888888888889,5,blue,A12_,0.015285326086956503,protein-coding
SPAC22A12.03c,0.43555555555555553,5,blue,B1_,0.2894853593611358,protein-coding
SPAC22E12.05c,0.3511111111111111,5,blue,B2_,0.061915244909190974,protein-coding
SPAC23A1.14c,0.3955555555555556,5,blue,B3_,0.02198339032730823,protein-coding
SPAC823.12,0.00888888888888889,5,blue,B4_,0.0,protein-coding
SPAC31A2.12,0.4444444444444445,5,blue,B5_,0.009782608695652149,protein-coding
empty,0.026666666666666672,5,blue,B6_,0.16304347826086912,protein-coding
SPAC31A2.13c,0.37333333333333335,5,blue,B7_,0.011645962732919225,protein-coding
SPAC3G9.11c,0.43111111111111117,5,blue,B8_,0.0100851636037651,protein-coding
SPCC794.08,0.38666666666666666,5,blue,B9_,0.011244377811094424,protein-coding
SPAC630.06c,0.44,5,blue,B10_,0.00988142292490116,protein-coding
SPAC6G10.11c,0.40444444444444444,5,blue,B11_,0.02150023889154322,protein-coding
SPAC9.08c,0.5377777777777777,5,blue,B12_,0.01616960114983829,protein-coding
SPAC977.14c,0.4444444444444445,5,blue,C1_,0.24456521739130432,protein-coding
SPAPB1A10.10c,0.3688888888888889,5,blue,C2_,0.035358826610790976,protein-coding
SPAPB21F2.02,0.3955555555555556,5,blue,C3_,0.010991695163654098,protein-coding
SPBC11B10.10c,0.36444444444444446,5,blue,C4_,0.0,protein-coding
SPBC12C2.09c,0.38222222222222224,5,blue,C5_,0.0,protein-coding
SPBC13E7.07,0.38222222222222224,5,blue,C6_,0.0,protein-coding
SPBC15C4.06c,0.43111111111111117,5,blue,C7_,0.0,protein-coding
SPBC16C6.04,0.38666666666666666,5,blue,C8_,0.011244377811094424,protein-coding
SPBC1773.05c,0.40444444444444444,5,blue,C9_,0.0,protein-coding
SPBC17D11.03c,0.4088888888888889,5,blue,C10_,0.01063327032136103,protein-coding
SPBC215.03c,0.43555555555555553,5,blue,C11_,0.009982253771073622,protein-coding
SPBC25H2.09,0.5111111111111111,5,blue,C12_,0.01701323251417768,protein-coding
SPBC83.16c,0.4711111111111111,5,blue,D1_,0.10151763740771122,protein-coding
SPBC902.05c,0.4266666666666667,5,blue,D2_,0.020380434782608675,protein-coding
SPBP35G2.02,0.39999999999999997,5,blue,D3_,0.010869565217391278,protein-coding
SPBP35G2.04c,0.44,5,blue,D4_,0.0,protein-coding
SPBP4H10.05c,0.28,5,blue,D5_,0.015527950310558964,protein-coding
SPCC191.05c,0.46222222222222226,5,blue,D6_,0.0,protein-coding
SPCC622.15c,0.4222222222222222,5,blue,D7_,0.0,protein-coding
SPCC663.11,0.3688888888888889,5,blue,D8_,0.0117862755369303,protein-coding
SPCC663.13c,0.44,5,blue,D9_,0.00988142292490116,protein-coding
SPCC70.03c,0.39999999999999997,5,blue,D10_,0.010869565217391278,protein-coding
SPCC736.02,0.4133333333333334,5,blue,D11_,0.010518934081346396,protein-coding
SPCC965.07c,0.5244444444444445,5,blue,D12_,0.016580692704495192,protein-coding
SPAC13C5.04,0.013333333333333336,5,blue,E1_,1.304347826086956,protein-coding
SPAC13D6.04c,0.4133333333333334,5,blue,E2_,0.021037868162692822,protein-coding
SPAC13G7.06,0.28444444444444444,5,blue,E3_,0.015285326086956482,protein-coding
SPAC13G7.12c,0.3066666666666667,5,blue,E4_,0.0,protein-coding
SPAC1610.02c,0.44,5,blue,E5_,0.00988142292490116,protein-coding
SPAC16A10.03c,0.4133333333333334,5,blue,E6_,0.010518934081346396,protein-coding
SPAC16E8.01,0.3333333333333333,5,blue,E7_,0.013043478260869532,protein-coding
SPAC17C9.14,0.4222222222222222,5,blue,E8_,0.010297482837528578,protein-coding
SPAC17C9.15c,0.35555555555555557,5,blue,E9_,0.024456521739130408,protein-coding
SPAC1834.08,0.39999999999999997,5,blue,E10_,0.010869565217391278,protein-coding
SPAC19D5.06c,0.40444444444444444,5,blue,E11_,0.010750119445771592,protein-coding
SPAC24C9.16c,0.5155555555555555,5,blue,E12_,0.016866566716641662,protein-coding
SPAC3H1.14,0.5022222222222221,5,blue,F1_,0.10388611004232397,protein-coding
SPAC3H8.04,0.3333333333333333,5,blue,F2_,0.013043478260869532,protein-coding
SPAC4D7.07c,0.4222222222222222,5,blue,F3_,0.010297482837528578,protein-coding
SPAC823.09c,0.36444444444444446,5,blue,F4_,0.0,protein-coding
SPBC1604.03c,0.32,5,blue,F5_,0.013586956521739095,protein-coding
SPBC1711.06,0.41777777777777775,5,blue,F6_,0.052035152636447736,protein-coding
SPBC21C3.20c,0.11555555555555555,5,blue,F7_,0.037625418060200574,protein-coding
SPBC8D2.11,0.3955555555555556,5,blue,F8_,0.010991695163654098,protein-coding
SPBC902.03,0.3377777777777778,5,blue,F9_,0.012871853546910722,protein-coding
SPBP35G2.12,0.43555555555555553,5,blue,F10_,0.009982253771073622,protein-coding
SPCC13B11.03c,0.4533333333333333,5,blue,F11_,0.009590792838874656,protein-coding
SPCC1442.04c,0.5333333333333334,5,blue,F12_,0.01630434782608694,protein-coding
SPCC1620.13,0.5155555555555555,5,blue,G1_,0.016866566716641662,protein-coding
SPCC1739.07,0.3155555555555556,5,blue,G2_,0.027556644213104685,protein-coding
SPCC1840.08c,0.39999999999999997,5,blue,G3_,0.010869565217391278,protein-coding
SPCC645.12c,0.28444444444444444,5,blue,G4_,0.015285326086956482,protein-coding
SPCC830.08c,0.44,5,blue,G5_,0.01976284584980235,protein-coding
SPAC17A5.05c,0.43555555555555553,5,blue,G6_,0.009982253771073622,protein-coding
SPAC17C9.10,0.4133333333333334,5,blue,G7_,0.021037868162692822,protein-coding
SPAC186.03,0.37777777777777777,5,blue,G8_,0.011508951406649587,protein-coding
SPAC1F12.04c,0.44888888888888895,5,blue,G9_,0.009685751183814007,protein-coding
SPAC22E12.03c,0.4266666666666667,5,blue,G10_,0.020380434782608675,protein-coding
SPAC23C11.02c,0.0,5,blue,G11_,inf,protein-coding
SPAC29B12.12,0.5422222222222222,5,blue,G12_,0.016037063435495352,protein-coding
SPAC3G6.01,0.4888888888888889,5,blue,H1_,0.05335968379446641,protein-coding
SPAC513.04,0.4888888888888889,5,blue,H2_,0.06225296442687748,protein-coding
SPAC694.04c,0.46222222222222226,5,blue,H3_,0.056438127090301,protein-coding
SPAC6B12.14c,0.4533333333333333,5,blue,H4_,0.05754475703324809,protein-coding
SPAC6C3.07,0.4977777777777778,5,blue,H5_,0.05240683229813665,protein-coding
SPAC890.06,0.5066666666666666,5,blue,H6_,0.06864988558352406,protein-coding
SPAC922.07c,0.5066666666666666,5,blue,H7_,0.06864988558352406,protein-coding
SPBC1604.16c,0.4888888888888889,5,blue,H8_,0.07114624505928856,protein-coding
SPBC1683.06c,0.52,5,blue,H9_,0.058528428093645495,protein-coding
SPBC18H10.08c,0.5244444444444445,5,blue,H10_,0.06632277081798085,protein-coding
SPBC2F12.05c,0.5333333333333334,5,blue,H11_,0.06521739130434782,protein-coding
SPBC30B4.01c,0.5644444444444445,5,blue,H12_,0.07702841492639503,protein-coding
SPBC31F10.15c,0.6052631578947368,5,yellow,A1_,0.014556598352805974,protein-coding
SPBC36B7.06c,0.5394736842105263,5,yellow,A2_,0.016331793273879874,protein-coding
SPBC409.17c,0.5482456140350878,5,yellow,A3_,0.016070484581497794,protein-coding
SPBP4H10.17c,0.5394736842105263,5,yellow,A4_,0.016331793273879874,protein-coding
SPBP8B7.28c,0.4078947368421053,5,yellow,A5_,0.06480034105442659,protein-coding
SPCC1020.09,0.5657894736842105,5,yellow,A6_,0.015572174982071509,protein-coding
SPCC1223.10c,0.543859649122807,5,yellow,A7_,0.016200085263606646,protein-coding
SPCC126.15c,0.5614035087719298,5,yellow,A8_,0.047081497797356826,protein-coding
SPCC613.11c,0.5526315789473685,5,yellow,A9_,0.007971470526536616,protein-coding
SPCC622.01c,0.5657894736842105,5,yellow,A10_,0.007786087491035766,protein-coding
SPCC63.06,0.5570175438596491,5,yellow,A11_,0.015817406084151376,protein-coding
SPCC63.13,0.6096491228070176,5,yellow,A12_,0.00722593731182456,protein-coding
SPCC645.07,0.5526315789473685,5,yellow,B1_,0.023914411579609825,protein-coding
SPAC12G12.13c,0.0,5,yellow,B2_,inf,protein-coding
SPAC14C4.04,0.4605263157894737,5,yellow,B3_,0.019131529263687854,protein-coding
SPAC186.06,0.42543859649122806,5,yellow,B4_,0.03106408102093648,protein-coding
SPAC25H1.06,0.48245614035087725,5,yellow,B5_,0.018261914297156585,protein-coding
SPAC4A8.07c,0.44736842105263164,5,yellow,B6_,0.009847110650427584,protein-coding
empty,0.0,5,yellow,B7_,inf,protein-coding
SPAC6G9.01c,0.48245614035087725,5,yellow,B8_,0.009130957148578306,protein-coding
SPAC869.09,0.5043859649122807,5,yellow,B9_,0.008733959011683598,protein-coding
SPAC9.02c,0.0,5,yellow,B10_,inf,protein-coding
SPAC926.05c,0.0,5,yellow,B11_,inf,protein-coding
SPAC959.05c,0.5526315789473685,5,yellow,B12_,0.0,protein-coding
SPAP7G5.05,0.5350877192982456,5,yellow,C1_,0.024698490647793756,protein-coding
SPAPB8E5.10,0.4605263157894737,5,yellow,C2_,0.019131529263687854,protein-coding
SPBC115.03,0.4078947368421053,5,yellow,C3_,0.021600113684808863,protein-coding
SPBC21C3.06,0.45614035087719296,5,yellow,C4_,0.0193154862758387,protein-coding
SPBC29A3.08,0.0,5,yellow,C5_,inf,protein-coding
SPBC3B8.10c,0.45175438596491224,5,yellow,C6_,0.009751507634404018,protein-coding
SPBC409.20c,0.5219298245614035,5,yellow,C7_,0.0,protein-coding
SPBC4F6.10,0.0,5,yellow,C8_,inf,protein-coding
SPBC651.04,0.4692982456140351,5,yellow,C9_,0.00938696529293097,protein-coding
SPBC8D2.04,0.5307017543859649,5,yellow,C10_,0.0,protein-coding
SPCC11E10.06c,0.24122807017543862,5,yellow,C11_,0.018261914297156612,protein-coding
SPCC1795.10c,0.5614035087719298,5,yellow,C12_,0.0,protein-coding
SPCC777.09c,0.5350877192982456,5,yellow,D1_,0.049396981295587485,protein-coding
SPCC965.09,0.42105263157894735,5,yellow,D2_,0.0313876651982379,protein-coding
SPCC965.14c,0.4320175438596491,5,yellow,D3_,0.03059102394955166,protein-coding
SPAC17A2.07c,0.48245614035087725,5,yellow,D4_,0.018261914297156585,protein-coding
SPAC17H9.13c,0.0,5,yellow,D5_,inf,protein-coding
SPAC22F3.02,0.5131578947368421,5,yellow,D6_,0.008584660567039434,protein-coding
SPAC23A1.16c,0.0,5,yellow,D7_,inf,protein-coding
SPAC31G5.03,0.5175438596491229,5,yellow,D8_,0.08511909206301797,protein-coding
SPAC3H5.10,0.30701754385964913,5,yellow,D9_,0.18653241032095663,protein-coding
SPAC4D7.06c,0.017543859649122806,5,yellow,D10_,1.0044052863436124,protein-coding
SPAC4F10.19c,0.37280701754385964,5,yellow,D11_,0.02363306556102617,protein-coding
SPAC57A7.09,0.543859649122807,5,yellow,D12_,0.0,protein-coding
SPAC869.07c,0.543859649122807,5,yellow,E1_,0.03240017052721329,protein-coding
SPAC8C9.09c,0.4692982456140351,5,yellow,E2_,0.02816089587879288,protein-coding
SPAPJ698.02c,0.0043859649122807015,5,yellow,E3_,3.0132158590308387,protein-coding
SPBC11C11.01,0.4605263157894737,5,yellow,E4_,0.028697293895531793,protein-coding
SPBC15D4.05,0.48245614035087725,5,yellow,E5_,0.02739287144573489,protein-coding
SPBC1773.02c,0.5131578947368421,5,yellow,E6_,0.01716932113407884,protein-coding
SPBC18H10.10c,0.543859649122807,5,yellow,E7_,0.008100042631803337,protein-coding
SPBC18H10.11c,0.19736842105263158,5,yellow,E8_,0.04464023494860499,protein-coding
SPBC18H10.18c,0.5043859649122807,5,yellow,E9_,0.017467918023367168,protein-coding
SPBC19C7.01,0.47807017543859653,5,yellow,E10_,0.018429454795295636,protein-coding
SPBC2F12.04,0.4605263157894737,5,yellow,E11_,0.019131529263687854,protein-coding
SPBC30D10.05c,0.5614035087719298,5,yellow,E12_,0.007846916299559484,protein-coding
SPBC32F12.12c,0.6008771929824561,5,yellow,F1_,0.03665712723881798,protein-coding
SPCC1235.02,0.5307017543859649,5,yellow,F2_,0.024902610405213542,protein-coding
